asset_group,venue,data_type,date,expected_state,any_captured,any_empty,any_failed,row_count,triage_decision,triage_reason,triage_note,triage_date,triaged_by
defi,AAVEV3-OPTIMISM,flash_loan_events,2022-03-16,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM flash_loan_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-03,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-04,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-05,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-06,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-07,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-08,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-09,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-10,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-11,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-12,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-13,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-14,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-15,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-16,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-17,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-18,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-19,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-20,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-21,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-22,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-23,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-24,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-25,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-26,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-27,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-28,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-29,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-30,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-07-31,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-08-01,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-08-02,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,liquidation_events,2022-08-03,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM liquidation_events MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-16,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-17,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-18,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-19,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-20,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-21,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-22,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-23,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-24,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-25,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-26,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-27,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-28,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-29,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-30,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-03-31,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-01,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-02,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-03,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-04,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-05,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-06,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-07,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-08,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-09,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-10,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-11,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-12,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-13,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-14,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-15,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-16,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-17,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-18,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-19,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-20,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-21,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-22,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-23,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-24,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-25,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-26,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-27,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-28,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-29,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-04-30,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-01,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-02,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-03,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-04,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-05,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-06,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-07,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-08,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-09,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-10,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-11,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-12,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-13,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-14,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-15,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-16,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-17,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-18,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
defi,AAVEV3-OPTIMISM,position_data,2022-05-19,SHOULD_HAVE_DATA,False,True,False,1,phase_11_rebackfill,adapter_returned_empty_confirmed_when_should_have_data,AAVEV3-OPTIMISM position_data MTDS handler returned empty_confirmed; re-fetch needed,2026-05-21,slot-5
